E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
73,84,94,96,96,70,93.87907,93.87907,93.87907,93.87907,193.4949,
73,83,96,96,96,70,93.87907,93.87907,93.87907,93.87907,194.90244,
70,86,96,95,96,70,93.87907,93.87907,93.87907,93.87907,197.23448,
73,83,92,90,95,70,93.87907,93.87907,93.87907,93.87907,196.69202,
73,85,95,95,95,69,93.87907,93.87907,93.87907,93.87907,197.054,
73,84,95,95,96,70,93.87907,93.87907,93.87907,93.87907,197.054,
72,83,96,96,95,69,93.87907,93.87907,93.87907,93.87907,197.78148,
73,83,94,94,94,69,93.87907,93.87907,93.87907,93.87907,197.054,
74,86,96,96,96,70,93.87907,93.87907,93.87907,93.87907,145.77263,
76,84,95,95,95,70,93.87907,93.87907,93.87907,93.87907,145.39609,
74,83,95,96,96,70,93.87907,93.87907,93.87907,93.87907,146.15347,
74,84,95,95,95,70,93.87907,93.87907,93.87907,93.87907,146.8263,
74,84,95,95,97,71,93.87907,93.87907,93.87907,93.87907,147.7962,
74,85,95,95,96,70,93.87907,93.87907,93.87907,93.87907,148.9804,
74,84,95,96,95,67,93.87907,93.87907,93.87907,93.87907,148.9804,
74,84,95,96,100,72,93.87907,93.87907,93.87907,93.87907,149.6845,
73,83,94,96,96,71,93.87907,93.87907,93.87907,93.87907,149.6845,
75,82,95,97,96,70,93.87907,93.87907,93.87907,93.87907,149.3833,
74,85,94,95,96,71,93.87907,93.87907,93.87907,93.87907,148.48677,
75,84,94,95,96,72,93.87907,93.87907,93.87907,93.87907,148.48677,
78,85,95,95,95,73,93.87907,93.87907,93.87907,93.87907,100.86364,
78,85,95,95,95,72,93.87907,93.87907,93.87907,93.87907,101.11482,
78,86,95,94,95,73,93.87907,93.87907,93.87907,93.87907,101.11482,
79,87,96,96,96,74,93.87907,93.87907,93.87907,93.87907,101.05235,
80,85,94,95,95,71,93.87907,93.87907,93.87907,93.87907,100.98838,
79,85,94,95,98,73,93.87907,93.87907,93.87907,93.87907,100.55323,
79,85,95,96,94,69,93.87907,93.87907,93.87907,93.87907,99.61404,
79,85,95,97,99,73,93.87907,93.87907,93.87907,93.87907,98.68362,
80,85,95,96,95,73,93.87907,93.87907,93.87907,93.87907,97.388176,
79,84,92,91,95,75,93.87907,93.87907,93.87907,93.87907,95.14017,
80,85,95,95,95,73,93.87907,93.87907,93.87907,93.87907,95.54898,
79,87,96,95,96,75,93.87907,93.87907,93.87907,93.87907,95.50161,
