E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
96,86,92,94,98,97,93.87907,93.87907,93.87907,93.87907,201.4978,
96,87,94,94,96,96,93.87907,93.87907,93.87907,93.87907,201.31035,
96,87,93,94,92,89,93.87907,93.87907,93.87907,93.87907,201.68698,
95,87,94,93,93,94,93.87907,93.87907,93.87907,93.87907,201.68698,
96,91,94,94,94,95,93.87907,93.87907,93.87907,93.87907,201.4978,
96,88,93,95,99,96,93.87907,93.87907,93.87907,93.87907,201.68698,
94,87,93,94,94,94,93.87907,93.87907,93.87907,93.87907,202.25867,
95,91,94,94,94,91,93.87907,93.87907,93.87907,93.87907,204.37914,
97,87,93,93,90,95,93.87907,93.87907,93.87907,93.87907,204.37914,
99,87,92,93,94,94,93.87907,93.87907,93.87907,93.87907,206.3423,
96,83,93,94,94,95,93.87907,93.87907,93.87907,93.87907,201.31035,
96,88,93,94,94,94,93.87907,93.87907,93.87907,93.87907,130.33122,
96,87,93,93,90,96,93.87907,93.87907,93.87907,93.87907,130.6189,
96,90,94,93,94,96,93.87907,93.87907,93.87907,93.87907,130.83633,
96,88,94,94,92,94,93.87907,93.87907,93.87907,93.87907,130.04616,
96,87,93,93,94,94,93.87907,93.87907,93.87907,93.87907,126.27895,
96,87,94,93,94,95,93.87907,93.87907,93.87907,93.87907,128.84819,
97,87,94,94,93,94,93.87907,93.87907,93.87907,93.87907,130.69067,
98,88,95,95,95,94,93.87907,93.87907,93.87907,93.87907,131.78706,
96,88,93,94,91,94,93.87907,93.87907,93.87907,93.87907,135.5375,
95,87,94,95,94,95,93.87907,93.87907,93.87907,93.87907,136.09497,
100,87,93,94,95,94,93.87907,93.87907,93.87907,93.87907,137.3907,
96,87,93,94,98,97,93.87907,93.87907,93.87907,93.87907,138.3859,
