E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
95,76,68,92,95,78,93.87907,93.87907,93.87907,93.87907,466.77676,
97,78,70,92,96,78,93.87907,93.87907,93.87907,93.87907,468.4071,
96,77,68,91,94,78,93.87907,93.87907,93.87907,93.87907,464.35788,
96,82,71,92,95,78,93.87907,93.87907,93.87907,93.87907,455.64743,
96,87,74,91,94,79,93.87907,93.87907,93.87907,93.87907,441.1942,
95,88,75,91,94,78,93.87907,93.87907,93.87907,93.87907,442.67438,
96,81,71,90,90,78,93.87907,93.87907,93.87907,93.87907,445.68024,
96,87,75,91,94,79,93.87907,93.87907,93.87907,93.87907,441.93872,
96,87,74,91,94,77,93.87907,93.87907,93.87907,93.87907,444.16968,
96,79,69,91,94,78,93.87907,93.87907,93.87907,93.87907,454.0858,
96,87,75,91,95,79,93.87907,93.87907,93.87907,93.87907,384.71075,
94,85,75,92,94,77,93.87907,93.87907,93.87907,93.87907,378.84174,
96,88,76,90,94,80,93.87907,93.87907,93.87907,93.87907,383.52386,
96,88,77,92,95,78,93.87907,93.87907,93.87907,93.87907,386.50238,
96,87,75,91,94,80,93.87907,93.87907,93.87907,93.87907,387.70145,
95,87,75,91,94,80,93.87907,93.87907,93.87907,93.87907,392.56796,
96,87,74,93,95,80,93.87907,93.87907,93.87907,93.87907,394.42026,
96,87,75,91,94,78,93.87907,93.87907,93.87907,93.87907,393.18243,
95,87,73,92,93,80,93.87907,93.87907,93.87907,93.87907,395.65897,
95,88,74,91,94,79,93.87907,93.87907,93.87907,93.87907,396.2783,
96,87,75,94,94,79,93.87907,93.87907,93.87907,93.87907,396.2783,
95,88,74,91,93,78,93.87907,93.87907,93.87907,93.87907,396.2783,
95,86,77,93,95,85,93.87907,93.87907,93.87907,93.87907,316.38202,
96,87,77,91,94,85,93.87907,93.87907,93.87907,93.87907,315.52386,
97,89,79,93,94,87,93.87907,93.87907,93.87907,93.87907,316.38202,
96,85,78,92,95,85,93.87907,93.87907,93.87907,93.87907,315.52386,
93,87,78,91,94,87,93.87907,93.87907,93.87907,93.87907,316.81195,
96,87,78,95,95,85,93.87907,93.87907,93.87907,93.87907,321.6022,
96,86,72,92,94,85,93.87907,93.87907,93.87907,93.87907,324.26804,
95,87,77,92,94,84,93.87907,93.87907,93.87907,93.87907,324.7186,
93,86,76,92,94,83,93.87907,93.87907,93.87907,93.87907,363.16296,
96,86,76,87,94,82,93.87907,93.87907,93.87907,93.87907,380.58572,
96,87,76,91,94,82,93.87907,93.87907,93.87907,93.87907,380.58572,
95,87,76,94,94,83,93.87907,93.87907,93.87907,93.87907,381.1698,
95,87,77,91,94,84,93.87907,93.87907,93.87907,93.87907,305.145,
95,86,78,88,94,85,93.87907,93.87907,93.87907,93.87907,305.145,
97,87,78,91,93,79,93.87907,93.87907,93.87907,93.87907,309.63834,
95,87,77,92,94,84,93.87907,93.87907,93.87907,93.87907,313.82172,
96,87,77,93,95,84,93.87907,93.87907,93.87907,93.87907,316.38202,
93,87,77,91,94,82,93.87907,93.87907,93.87907,93.87907,317.24008,
95,87,78,89,95,84,93.87907,93.87907,93.87907,93.87907,319.4088,
94,87,78,93,94,84,93.87907,93.87907,93.87907,93.87907,318.5376,
96,86,81,92,94,84,93.87907,93.87907,93.87907,93.87907,317.6736,
95,87,77,92,94,84,93.87907,93.87907,93.87907,93.87907,316.81195,
95,89,80,92,94,85,93.87907,93.87907,93.87907,93.87907,310.88342,
95,88,78,93,94,84,93.87907,93.87907,93.87907,93.87907,309.22757,
95,87,79,89,94,84,93.87907,93.87907,93.87907,93.87907,258.33777,
95,89,79,94,93,87,93.87907,93.87907,93.87907,93.87907,259.8559,
95,87,79,93,92,85,93.87907,93.87907,93.87907,93.87907,262.0019,
95,87,78,88,95,85,93.87907,93.87907,93.87907,93.87907,267.99417,
96,87,79,92,91,85,93.87907,93.87907,93.87907,93.87907,263.8675,
91,86,79,92,94,83,93.87907,93.87907,93.87907,93.87907,259.8559,
95,87,80,91,94,85,93.87907,93.87907,93.87907,93.87907,258.64343,
96,87,80,92,94,84,93.87907,93.87907,93.87907,93.87907,258.33777,
95,86,80,92,95,83,93.87907,93.87907,93.87907,93.87907,258.03836,
95,87,82,91,94,85,93.87907,93.87907,93.87907,93.87907,253.59825,
97,92,78,94,95,88,93.87907,93.87907,93.87907,93.87907,255.65161,
97,87,80,92,94,88,93.87907,93.87907,93.87907,93.87907,250.99776,
96,89,86,94,94,92,93.87907,93.87907,93.87907,93.87907,216.52057,
96,89,85,95,95,91,93.87907,93.87907,93.87907,93.87907,216.52057,
96,87,87,93,94,92,93.87907,93.87907,93.87907,93.87907,215.43797,
95,87,86,92,98,92,93.87907,93.87907,93.87907,93.87907,214.36897,
95,88,85,93,94,92,93.87907,93.87907,93.87907,93.87907,209.36159,
96,87,86,93,94,93,93.87907,93.87907,93.87907,93.87907,210.1794,
96,87,87,93,94,93,93.87907,93.87907,93.87907,93.87907,207.94162,
96,87,83,93,95,92,93.87907,93.87907,93.87907,93.87907,208.74911,
96,87,89,93,95,94,93.87907,93.87907,93.87907,93.87907,205.55196,
95,86,87,93,95,93,93.87907,93.87907,93.87907,93.87907,203.41,
97,88,86,93,95,92,93.87907,93.87907,93.87907,93.87907,203.21767,
95,87,86,93,94,94,93.87907,93.87907,93.87907,93.87907,204.18433,
96,87,95,94,95,94,93.87907,93.87907,93.87907,93.87907,151.83766,
96,88,95,95,94,93,93.87907,93.87907,93.87907,93.87907,151.63043,
95,90,94,94,96,94,93.87907,93.87907,93.87907,93.87907,152.67635,
96,88,94,96,94,94,93.87907,93.87907,93.87907,93.87907,154.27936,
96,87,93,94,94,94,93.87907,93.87907,93.87907,93.87907,153.84915,
96,87,94,97,95,94,93.87907,93.87907,93.87907,93.87907,154.71312,
96,86,95,94,94,95,93.87907,93.87907,93.87907,93.87907,156.14203,
95,84,94,94,94,92,93.87907,93.87907,93.87907,93.87907,156.70053,
98,87,94,94,93,94,93.87907,93.87907,93.87907,93.87907,158.97766,
95,90,95,96,95,91,93.87907,93.87907,93.87907,93.87907,160.14145,
96,87,94,94,94,94,93.87907,93.87907,93.87907,93.87907,158.97766,
96,87,95,95,94,92,93.87907,93.87907,93.87907,93.87907,158.2866,
