E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
72,43,47,47,46,87,93.87907,93.87907,93.87907,93.87907,248.72928,
73,47,47,50,47,88,93.87907,93.87907,93.87907,93.87907,244.8432,
71,48,47,46,46,88,93.87907,93.87907,93.87907,93.87907,245.39113,
72,47,50,46,47,87,93.87907,93.87907,93.87907,93.87907,249.28972,
73,47,47,46,46,87,93.87907,93.87907,93.87907,93.87907,249.01219,
73,47,46,49,47,88,93.87907,93.87907,93.87907,93.87907,249.57326,
76,48,47,47,48,88,93.87907,93.87907,93.87907,93.87907,207.94162,
73,47,46,46,46,87,93.87907,93.87907,93.87907,93.87907,209.36159,
73,47,46,47,48,88,93.87907,93.87907,93.87907,93.87907,206.14404,
74,47,47,45,47,87,93.87907,93.87907,93.87907,93.87907,207.13884,
73,47,46,46,48,89,93.87907,93.87907,93.87907,93.87907,208.74911,
73,48,46,47,47,87,93.87907,93.87907,93.87907,93.87907,207.53905,
73,47,46,47,44,89,93.87907,93.87907,93.87907,93.87907,206.3423,
72,47,48,46,47,90,93.87907,93.87907,93.87907,93.87907,207.33965,
74,48,46,46,46,87,93.87907,93.87907,93.87907,93.87907,204.37914,
73,48,46,46,46,87,93.87907,93.87907,93.87907,93.87907,200.74287,
74,47,46,46,46,83,93.87907,93.87907,93.87907,93.87907,199.43767,
74,47,46,46,46,83,93.87907,93.87907,93.87907,93.87907,198.51317,
80,50,49,46,47,88,93.87907,93.87907,93.87907,93.87907,141.47644,
82,53,43,46,45,89,93.87907,93.87907,93.87907,93.87907,143.54109,
83,50,47,46,47,88,93.87907,93.87907,93.87907,93.87907,143.81404,
83,50,47,46,46,87,93.87907,93.87907,93.87907,93.87907,145.39609,
82,50,46,46,48,89,93.87907,93.87907,93.87907,93.87907,145.2996,
82,49,46,48,47,88,93.87907,93.87907,93.87907,93.87907,145.58368,
83,53,47,47,48,88,93.87907,93.87907,93.87907,93.87907,146.72775,
83,50,47,46,46,87,93.87907,93.87907,93.87907,93.87907,146.15347,
83,50,47,50,47,87,93.87907,93.87907,93.87907,93.87907,146.8263,
83,51,47,47,47,87,93.87907,93.87907,93.87907,93.87907,147.40433,
84,51,47,47,48,89,93.87907,93.87907,93.87907,93.87907,146.92265,
83,51,47,46,47,88,93.87907,93.87907,93.87907,93.87907,147.40433,
95,53,47,46,46,87,93.87907,93.87907,93.87907,93.87907,102.34811,
96,51,47,47,46,87,93.87907,93.87907,93.87907,93.87907,102.75025,
96,53,50,48,47,88,93.87907,93.87907,93.87907,93.87907,102.448105,
96,53,47,47,50,88,93.87907,93.87907,93.87907,93.87907,103.08947,
95,54,45,47,47,88,93.87907,93.87907,93.87907,93.87907,103.125656,
97,53,47,47,45,83,93.87907,93.87907,93.87907,93.87907,103.19255,
96,52,47,46,47,88,93.87907,93.87907,93.87907,93.87907,103.400604,
96,54,48,47,47,87,93.87907,93.87907,93.87907,93.87907,102.952705,
96,54,46,47,47,88,93.87907,93.87907,93.87907,93.87907,102.28175,
92,54,47,47,48,91,93.87907,93.87907,93.87907,93.87907,102.68286,
97,53,47,46,42,88,93.87907,93.87907,93.87907,93.87907,102.116455,
96,54,46,44,47,88,93.87907,93.87907,93.87907,93.87907,102.315315,
