E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
100,84,97,92,99,99,93.87907,93.87907,93.87907,93.87907,200.368,
100,85,96,92,99,99,93.87907,93.87907,93.87907,93.87907,204.37914,
99,83,97,92,99,100,93.87907,93.87907,93.87907,93.87907,205.74965,
99,83,97,92,100,100,93.87907,93.87907,93.87907,93.87907,205.55196,
100,82,96,92,99,99,93.87907,93.87907,93.87907,93.87907,204.57103,
99,83,97,93,100,99,93.87907,93.87907,93.87907,93.87907,204.96315,
100,84,97,91,99,100,93.87907,93.87907,93.87907,93.87907,205.16028,
99,83,96,92,100,100,93.87907,93.87907,93.87907,93.87907,206.9398,
99,83,97,92,99,101,93.87907,93.87907,93.87907,93.87907,207.53905,
99,83,95,94,99,100,93.87907,93.87907,93.87907,93.87907,208.95148,
99,91,97,92,99,100,93.87907,93.87907,93.87907,93.87907,150.70088,
99,92,97,93,99,100,93.87907,93.87907,93.87907,93.87907,153.31483,
100,92,99,92,100,101,93.87907,93.87907,93.87907,93.87907,153.31483,
99,92,99,92,99,100,93.87907,93.87907,93.87907,93.87907,154.71312,
99,91,98,93,99,99,93.87907,93.87907,93.87907,93.87907,153.95718,
99,91,98,91,99,99,93.87907,93.87907,93.87907,93.87907,154.82057,
100,92,99,92,99,100,93.87907,93.87907,93.87907,93.87907,155.47989,
100,92,99,92,99,100,93.87907,93.87907,93.87907,93.87907,155.04161,
100,91,97,92,99,101,93.87907,93.87907,93.87907,93.87907,156.81175,
100,91,98,92,99,100,93.87907,93.87907,93.87907,93.87907,154.38885,
100,91,98,93,99,100,93.87907,93.87907,93.87907,93.87907,154.49727,
100,91,97,93,99,100,93.87907,93.87907,93.87907,93.87907,153.31483,
