E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
78,84,69,91,96,84,93.87907,93.87907,93.87907,93.87907,456.42682,
77,84,69,90,96,84,93.87907,93.87907,93.87907,93.87907,455.64743,
77,84,68,90,96,84,93.87907,93.87907,93.87907,93.87907,455.64743,
77,84,68,90,96,83,93.87907,93.87907,93.87907,93.87907,454.86942,
97,89,79,93,96,86,93.87907,93.87907,93.87907,93.87907,400.6865,
98,89,79,92,94,84,93.87907,93.87907,93.87907,93.87907,398.7926,
96,90,83,94,96,86,93.87907,93.87907,93.87907,93.87907,402.60168,
97,91,79,93,95,86,93.87907,93.87907,93.87907,93.87907,394.42026,
98,89,82,94,96,87,93.87907,93.87907,93.87907,93.87907,404.5322,
98,87,79,93,96,86,93.87907,93.87907,93.87907,93.87907,400.6865,
97,88,76,93,96,87,93.87907,93.87907,93.87907,93.87907,399.4229,
95,89,80,93,96,87,93.87907,93.87907,93.87907,93.87907,400.6865,
96,88,79,92,94,82,93.87907,93.87907,93.87907,93.87907,407.11752,
97,92,80,92,95,87,93.87907,93.87907,93.87907,93.87907,401.96024,
97,88,80,95,97,86,93.87907,93.87907,93.87907,93.87907,398.7926,
97,90,80,93,95,87,93.87907,93.87907,93.87907,93.87907,389.51593,
97,88,80,92,97,91,93.87907,93.87907,93.87907,93.87907,357.28995,
96,89,82,93,96,91,93.87907,93.87907,93.87907,93.87907,351.0697,
97,90,81,91,96,91,93.87907,93.87907,93.87907,93.87907,364.24515,
96,90,80,93,96,89,93.87907,93.87907,93.87907,93.87907,356.24475,
97,91,82,93,95,89,93.87907,93.87907,93.87907,93.87907,359.41153,
97,88,81,94,98,92,93.87907,93.87907,93.87907,93.87907,352.09167,
97,88,81,94,99,91,93.87907,93.87907,93.87907,93.87907,347.0167,
99,89,81,92,95,89,93.87907,93.87907,93.87907,93.87907,340.1127,
96,89,82,93,96,93,93.87907,93.87907,93.87907,93.87907,341.57153,
98,90,82,95,97,91,93.87907,93.87907,93.87907,93.87907,337.224,
96,89,81,96,96,91,93.87907,93.87907,93.87907,93.87907,338.18243,
97,86,82,93,96,95,93.87907,93.87907,93.87907,93.87907,339.6278,
97,88,80,93,95,95,93.87907,93.87907,93.87907,93.87907,288.97162,
98,91,82,89,91,97,93.87907,93.87907,93.87907,93.87907,284.97595,
96,91,83,93,96,95,93.87907,93.87907,93.87907,93.87907,286.42108,
95,92,84,93,96,95,93.87907,93.87907,93.87907,93.87907,293.81577,
97,86,78,94,95,95,93.87907,93.87907,93.87907,93.87907,296.86667,
96,91,83,94,95,94,93.87907,93.87907,93.87907,93.87907,282.84454,
96,86,79,93,96,95,93.87907,93.87907,93.87907,93.87907,293.06354,
96,84,82,93,96,96,93.87907,93.87907,93.87907,93.87907,292.311,
96,89,83,93,96,94,93.87907,93.87907,93.87907,93.87907,296.09985,
97,88,81,89,95,95,93.87907,93.87907,93.87907,93.87907,293.06354,
96,88,82,93,96,95,93.87907,93.87907,93.87907,93.87907,291.93658,
97,89,81,88,97,95,93.87907,93.87907,93.87907,93.87907,292.311,
97,88,82,93,94,90,93.87907,93.87907,93.87907,93.87907,243.4852,
97,89,83,97,97,96,93.87907,93.87907,93.87907,93.87907,249.01219,
96,88,82,91,98,96,93.87907,93.87907,93.87907,93.87907,254.1813,
96,88,83,97,97,96,93.87907,93.87907,93.87907,93.87907,255.65161,
96,88,82,93,96,96,93.87907,93.87907,93.87907,93.87907,256.2472,
98,88,82,92,96,99,93.87907,93.87907,93.87907,93.87907,258.64343,
97,87,82,92,93,95,93.87907,93.87907,93.87907,93.87907,256.8422,
96,88,82,91,91,95,93.87907,93.87907,93.87907,93.87907,249.85904,
97,89,83,93,95,95,93.87907,93.87907,93.87907,93.87907,249.57326,
97,89,84,93,96,95,93.87907,93.87907,93.87907,93.87907,254.47624,
97,89,84,93,96,94,93.87907,93.87907,93.87907,93.87907,238.95984,
99,88,83,93,95,95,93.87907,93.87907,93.87907,93.87907,249.57326,
97,88,85,97,97,95,93.87907,93.87907,93.87907,93.87907,198.69803,
97,92,86,94,96,95,93.87907,93.87907,93.87907,93.87907,199.43767,
96,88,83,93,95,95,93.87907,93.87907,93.87907,93.87907,198.32848,
97,88,87,94,96,96,93.87907,93.87907,93.87907,93.87907,199.43767,
97,90,83,94,95,95,93.87907,93.87907,93.87907,93.87907,199.62186,
97,88,84,94,95,94,93.87907,93.87907,93.87907,93.87907,201.4978,
97,89,88,95,96,96,93.87907,93.87907,93.87907,93.87907,202.25867,
98,88,83,94,95,95,93.87907,93.87907,93.87907,93.87907,202.44856,
97,88,84,94,99,97,93.87907,93.87907,93.87907,93.87907,204.37914,
98,90,86,95,97,97,93.87907,93.87907,93.87907,93.87907,200.74287,
98,91,84,94,97,96,93.87907,93.87907,93.87907,93.87907,201.4978,
95,89,83,97,97,95,93.87907,93.87907,93.87907,93.87907,204.37914,
98,90,85,95,96,98,93.87907,93.87907,93.87907,93.87907,160.61252,
97,89,84,93,95,95,93.87907,93.87907,93.87907,93.87907,159.32372,
95,89,85,93,96,94,93.87907,93.87907,93.87907,93.87907,161.80554,
97,89,84,93,95,94,93.87907,93.87907,93.87907,93.87907,159.90703,
97,88,83,94,95,95,93.87907,93.87907,93.87907,93.87907,158.97766,
99,88,85,94,95,95,93.87907,93.87907,93.87907,93.87907,152.99585,
100,88,85,94,95,95,93.87907,93.87907,93.87907,93.87907,150.49751,
97,87,86,95,95,95,93.87907,93.87907,93.87907,93.87907,146.8263,
97,88,85,93,95,97,93.87907,93.87907,93.87907,93.87907,150.90683,
98,88,85,93,95,95,93.87907,93.87907,93.87907,93.87907,152.04747,
96,90,85,94,95,95,93.87907,93.87907,93.87907,93.87907,152.88966,
97,88,85,94,95,95,93.87907,93.87907,93.87907,93.87907,153.31483,
