E1,E2,E3,E4,E5,E6,S1,S2,S3,S4,S5,
71,77,89,95,96,71,93.87907,93.87907,93.87907,93.87907,501.9833,
70,77,92,95,94,71,93.87907,93.87907,93.87907,93.87907,499.2677,
71,77,93,96,96,72,93.87907,93.87907,93.87907,93.87907,500.16745,
70,79,95,96,96,72,93.87907,93.87907,93.87907,93.87907,501.9833,
74,78,93,95,95,71,93.87907,93.87907,93.87907,93.87907,498.37335,
71,78,93,97,97,72,93.87907,93.87907,93.87907,93.87907,497.4692,
71,79,93,92,97,73,93.87907,93.87907,93.87907,93.87907,500.16745,
72,78,93,95,95,72,93.87907,93.87907,93.87907,93.87907,498.37335,
73,79,93,95,95,71,93.87907,93.87907,93.87907,93.87907,501.9833,
71,78,93,94,96,72,93.87907,93.87907,93.87907,93.87907,496.5781,
71,78,93,96,97,72,93.87907,93.87907,93.87907,93.87907,496.5781,
71,79,93,95,93,67,93.87907,93.87907,93.87907,93.87907,448.7065,
71,80,93,95,96,71,93.87907,93.87907,93.87907,93.87907,448.7065,
72,80,94,95,95,72,93.87907,93.87907,93.87907,93.87907,445.68024,
72,80,93,96,97,72,93.87907,93.87907,93.87907,93.87907,448.7065,
73,80,94,95,95,72,93.87907,93.87907,93.87907,93.87907,454.86942,
71,79,95,95,96,72,93.87907,93.87907,93.87907,93.87907,454.86942,
70,79,93,94,95,71,93.87907,93.87907,93.87907,93.87907,454.86942,
72,81,96,97,96,71,93.87907,93.87907,93.87907,93.87907,452.53983,
71,79,94,96,96,72,93.87907,93.87907,93.87907,93.87907,457.21448,
72,78,89,95,95,71,93.87907,93.87907,93.87907,93.87907,452.53983,
72,79,93,97,97,72,93.87907,93.87907,93.87907,93.87907,454.0858,
71,79,93,96,96,72,93.87907,93.87907,93.87907,93.87907,456.42682,
72,82,94,96,95,71,93.87907,93.87907,93.87907,93.87907,400.05725,
71,83,95,96,96,72,93.87907,93.87907,93.87907,93.87907,399.4229,
72,82,95,98,97,72,93.87907,93.87907,93.87907,93.87907,397.53497,
72,80,89,95,95,71,93.87907,93.87907,93.87907,93.87907,400.6865,
71,82,94,96,96,72,93.87907,93.87907,93.87907,93.87907,400.6865,
69,81,94,95,95,74,93.87907,93.87907,93.87907,93.87907,403.88458,
71,81,92,92,96,72,93.87907,93.87907,93.87907,93.87907,402.60168,
71,85,94,95,96,72,93.87907,93.87907,93.87907,93.87907,400.6865,
72,81,94,95,95,72,93.87907,93.87907,93.87907,93.87907,403.88458,
72,81,94,95,97,73,93.87907,93.87907,93.87907,93.87907,404.5322,
71,84,94,95,95,71,93.87907,93.87907,93.87907,93.87907,402.60168,
72,84,91,94,91,71,93.87907,93.87907,93.87907,93.87907,403.88458,
72,82,94,95,95,72,93.87907,93.87907,93.87907,93.87907,356.24475,
72,83,95,97,99,72,93.87907,93.87907,93.87907,93.87907,356.24475,
72,83,95,96,95,71,93.87907,93.87907,93.87907,93.87907,359.41153,
72,83,94,94,92,72,93.87907,93.87907,93.87907,93.87907,358.34918,
72,83,95,95,95,71,93.87907,93.87907,93.87907,93.87907,357.28995,
71,83,94,95,95,71,93.87907,93.87907,93.87907,93.87907,356.24475,
72,82,94,96,96,74,93.87907,93.87907,93.87907,93.87907,355.19717,
72,83,94,95,95,71,93.87907,93.87907,93.87907,93.87907,355.19717,
72,84,95,95,96,72,93.87907,93.87907,93.87907,93.87907,357.28995,
72,83,95,95,96,72,93.87907,93.87907,93.87907,93.87907,354.67725,
72,82,94,95,95,71,93.87907,93.87907,93.87907,93.87907,354.67725,
72,82,93,96,96,72,93.87907,93.87907,93.87907,93.87907,356.24475,
72,83,94,94,96,72,93.87907,93.87907,93.87907,93.87907,302.341,
72,83,93,94,93,67,93.87907,93.87907,93.87907,93.87907,302.738,
75,83,94,95,95,72,93.87907,93.87907,93.87907,93.87907,301.54852,
72,84,95,95,95,72,93.87907,93.87907,93.87907,93.87907,304.3359,
72,84,95,95,95,71,93.87907,93.87907,93.87907,93.87907,307.5805,
72,83,94,92,95,71,93.87907,93.87907,93.87907,93.87907,309.63834,
72,83,96,96,97,72,93.87907,93.87907,93.87907,93.87907,309.63834,
72,82,94,94,91,72,93.87907,93.87907,93.87907,93.87907,307.1748,
72,83,95,95,93,72,93.87907,93.87907,93.87907,93.87907,307.5805,
73,84,95,95,95,71,93.87907,93.87907,93.87907,93.87907,312.1383,
73,86,95,95,96,72,93.87907,93.87907,93.87907,93.87907,303.5359,
73,83,95,98,97,72,93.87907,93.87907,93.87907,93.87907,304.74017,
74,85,97,98,101,67,93.87907,93.87907,93.87907,93.87907,262.93103,
72,80,95,96,95,72,93.87907,93.87907,93.87907,93.87907,264.17972,
73,86,96,96,96,73,93.87907,93.87907,93.87907,93.87907,263.8675,
73,83,94,95,97,72,93.87907,93.87907,93.87907,93.87907,259.8559,
72,84,96,96,97,72,93.87907,93.87907,93.87907,93.87907,258.33777,
72,84,95,95,95,71,93.87907,93.87907,93.87907,93.87907,252.43617,
73,83,94,95,95,73,93.87907,93.87907,93.87907,93.87907,254.76958,
72,85,96,96,95,72,93.87907,93.87907,93.87907,93.87907,255.65161,
75,83,94,94,95,70,93.87907,93.87907,93.87907,93.87907,254.76958,
72,83,95,95,93,73,93.87907,93.87907,93.87907,93.87907,252.72716,
73,84,96,96,96,72,93.87907,93.87907,93.87907,93.87907,255.65161,
73,81,95,95,95,72,93.87907,93.87907,93.87907,93.87907,255.65161,
73,83,94,96,95,71,93.87907,93.87907,93.87907,93.87907,184.81734,
72,84,94,95,95,72,93.87907,93.87907,93.87907,93.87907,189.72632,
72,83,95,96,96,72,93.87907,93.87907,93.87907,93.87907,190.73645,
73,85,95,96,95,72,93.87907,93.87907,93.87907,93.87907,192.6244,
